#{"t_start": 1689189263.3832843, "env_id": null}
r,l,t
417,480,4692.876637
411,480,4697.137245
435,480,4701.104638
375,480,4705.177749
411,480,4709.120206
384,480,4713.725892
423,480,4718.70857
405,480,4723.867776
390,480,4728.882368
402,480,4733.656602
393,480,4737.684833
372,480,4741.587399
378,480,4745.647542
450,480,4749.706688
408,480,4753.731928
420,480,4757.691342
399,480,4761.688653
411,480,4765.909368
348,480,4769.782014
387,480,4773.720483
384,480,4777.663939
408,480,4782.341433
375,480,4786.267935
426,480,4790.220368
378,480,4794.157839
390,480,4798.37656
408,480,4802.289097
399,480,4806.300372
402,480,4810.287713
390,480,4814.316971
438,480,4818.141745
339,480,4822.236763
429,480,4826.157279
414,480,4830.373042
369,480,4834.200775
435,480,4838.333724
396,480,4842.880566
402,480,4846.857931
411,480,4850.707639
339,480,4854.70894
420,480,4858.627463
438,480,4862.946915
399,480,4866.746755
426,480,4870.817869
420,480,4874.781272
390,480,4878.879316
384,480,4882.742987
372,480,4886.726334
441,480,4890.618926
375,480,4894.677077
387,480,4898.899786
375,480,4903.324953
432,480,4907.357173
438,480,4911.365456
348,480,4915.270018
405,480,4919.29625
438,480,4923.28359
411,480,4927.386621
351,480,4931.24231
414,480,4935.271538
429,480,4939.207016
324,480,4943.35293
444,480,4947.232557
402,480,4951.256798
372,480,4955.1454
435,480,4959.563587
435,480,4963.81821
318,480,4967.841454
456,480,4971.778926
411,480,4975.878997
351,480,4979.750614
372,480,5052.230831
360,480,5056.387717
411,480,5060.353114
348,480,5064.31552
309,480,5068.270944
450,480,5072.266261
405,480,5076.253601
411,480,5080.80942
360,480,5084.89749
372,480,5088.914748
420,480,5093.18533
441,480,5097.167682
381,480,5101.517054
372,480,5105.803592
414,480,5109.771982
357,480,5113.670557
372,480,5117.633961
381,480,5121.645236
411,480,5125.764223
387,480,5129.63587
444,480,5133.688036
393,480,5137.678367
375,480,5142.357855
402,480,5146.298319
396,480,5150.415312
327,480,5154.338821
81,480,5158.527622
24,480,5162.421211
348,480,5166.523242
444,480,5170.486646
342,480,5174.626576
426,480,5178.531138
387,480,5182.559367
399,480,5186.490856
453,480,5190.606849
327,480,5194.479496
396,480,5198.74509
420,480,5203.279966
384,480,5207.277278
435,480,5211.157902
423,480,5215.312792
381,480,5219.317086
447,480,5223.377231
387,480,5227.260846
396,480,5231.293066
441,480,5235.205604
354,480,5239.477184
438,480,5243.399697
429,480,5247.4748
369,480,5251.589797
435,480,5255.64695
402,480,5260.160881
441,480,5264.4175
420,480,5268.357963
351,480,5272.506871
420,480,5276.415421
399,480,5280.660071
396,480,5286.206242
393,480,5290.181613
375,480,5294.177929
396,480,5298.243058
381,480,5302.359056
447,480,5306.383295
375,480,5310.258931
432,480,5314.338026
402,480,5318.432079
402,480,5323.058707
444,480,5327.155755
441,480,5331.401403
411,480,5335.533354
390,480,5339.685254
414,480,5343.766341
288,480,5347.837457
378,480,5351.862706
429,480,5355.943783
372,480,5359.760578
402,480,5363.876572
411,480,5367.836983
390,480,5372.042737
414,480,5376.137789
432,480,5380.958899
420,480,5385.338188
366,480,5389.383373
378,480,5393.425565
423,480,5397.629326
405,480,5401.592729
357,480,5405.511252
447,480,5409.558431
378,480,5413.587659
429,480,5417.560037
402,480,5421.559344
303,480,5425.627466
432,480,5429.537013
429,480,5433.702875
366,480,5437.612422
363,480,5442.354742
393,480,5446.29022
399,480,5450.324434
429,480,5454.300802
369,480,5458.365933
453,480,5531.059649
399,480,5535.085882
444,480,5539.198887
366,480,5543.094505
399,480,5547.127686
381,480,5551.102094
405,480,5555.100372
396,480,5559.501602
432,480,5563.881892
423,480,5567.885187
414,480,5571.891508
426,480,5575.944671
351,480,5579.948961
408,480,5583.962201
426,480,5587.899712
438,480,5591.891998
435,480,5595.753673
417,480,5599.791876
378,480,5603.75927
417,480,5607.715691
417,480,5611.851631
384,480,5615.926736
441,480,5621.106885
417,480,5625.171021
345,480,5629.341866
414,480,5633.453872
411,480,5637.415282
399,480,5641.338791
339,480,5645.383974
